SPREADSHEET									
									
FileID	FolioPage	SequentialPage	Author	CommentaryDate	CommentaryContent	Heading	HeadingTranslation	Transcription	TranscriptionTranslation
add_6782_f442	442	884	JS	23-Jul-12		Vieta. lib. 8. resp. pag. 38. b. IIII. Data peripheria composita et ratione $ \Upsilon $. 	"Viète, Responsorum liber VIII, page 38v, IV. Given a sum of arcs and the ratio of their sines, 2. "	2. composita maior; utraque minor 	2. the sum greater; both [arcs] less 
add_6782_f442	442	884	JS	23-Jul-12		Vieta. lib. 8. resp. pag. 38. b. IIII. Data peripheria composita et ratione $ \Upsilon $. 	"Viète, Responsorum liber VIII, page 38v, IV. Given a sum of arcs and the ratio of their sines, 2. "	"3. composita maior: una minor, altera maior "	"3. the sum greater; one [arc] less, the other greater "
add_6782_f442	442	884	JS	23-Jul-12		Vieta. lib. 8. resp. pag. 38. b. IIII. Data peripheria composita et ratione $ \Upsilon $. 	"Viète, Responsorum liber VIII, page 38v, IV. Given a sum of arcs and the ratio of their sines, 2. "	Inde cum 2. Menda in Vieta 	"Hence like 2, wrong in Viète. "
add_6782_f442	442	884	JS	23-Jul-12		Vieta. lib. 8. resp. pag. 38. b. IIII. Data peripheria composita et ratione $ \Upsilon $. 	"Viète, Responsorum liber VIII, page 38v, IV. Given a sum of arcs and the ratio of their sines, 2. "	Aliter pro 3. Ut maior terminus sit primus proportionalium. 	"Another way for 3, when the greater term is the first proportional. "
add_6782_f442v	442v	885	JS	14-Nov-12	Rough work 				
add_6782_f443	443	886	JS	26-Jul-12	"A continuation of Harriot's work on the 'Dati sexti', from Chapter XIX of Viète's Variorum responsorum liber VIII (Viete 1593d, Chapter 19, DATI SEXTI) . Here he examines Proposition III.2. "	Vieta. lib. 8. resp. pag. 38. b. III. Data summa vel differentia et ratione $ \psi $. 2. 	"Viète, Responsorum liber VIII, page 38v, III. Given the sum or difference of two arcs and the ratio of their secants, 2. "		
add_6782_f443	443	886	JS	23-Jul-12		Vieta. lib. 8. resp. pag. 38. b. III. Data summa vel differentia et ratione $ \psi $. 2. 	"Viète, Responsorum liber VIII, page 38v, III. Given the sum or difference of two arcs and the ratio of their secants, 2. "	2. peripheria una minor quadrante; altera maior. 	"2. one arc is less than a quadrant, the other greater "
add_6782_f443	443	886	JS	23-Jul-12		Vieta. lib. 8. resp. pag. 38. b. III. Data summa vel differentia et ratione $ \psi $. 2. 	"Viète, Responsorum liber VIII, page 38v, III. Given the sum or difference of two arcs and the ratio of their secants, 2. "	"Interpetatio $ ab $ una peripheria, minor quadrante $ bc $ altera, maior quadrante $ bi - ab $ $ ic $, differentia inter $ ab $ et $ bc $ $ kc $, dimidia differentia $ kg $, eius tangens $ ng = kg $, et parallelæ $ eh $ secans peripheriæ $ ab $ $ ed $, secans peripheriæ $ bc $ $ et = ed = ef $ $ th $, differentia secantium $ eh $, $ ed $ fiat $ hy = et $ $ bik $ dimidia summa compositæ $ km $, complementum dimidiæ summæ "	"Interpetation $ ab $ one arc, less than a quadrant $ bc $ the other, greater than a quadrant $ bi - ab $ $ ic $, the difference between $ ab $ and $ bc $ $ kc $, half the difference $ kg $, its tangent $ ng = kg $, and parallels $ eh $ secant of the arc $ ab $ $ ed $, secant of the arc $ bc $ $ et = ed = ef $ $ th $, difference of the secants $ eh $, $ ed $ fiat $ hy = et $ $ bik $ half the sum of the composite arc $ km $, complement of half the sum "
add_6782_f443v	443v	887	JS	9-Nov-12	Blank page 				
add_6782_f444	444	888	JS	26-Jul-12	"A continuation of Harriot's work on the 'Dati sexti', from Chapter XIX of Viète's Variorum responsorum liber VIII (Viete 1593d, Chapter 19, DATI SEXTI) . Here he examines Proposition III.1. The word 'parapompe' was originally used by Viète to describe each proposition. The page number 36v given in the top left hand corner is incorrect; it should be 38v. "	Vieta. lib. 8. resp. pag. 36. b. III. et pag. 38. 1. data peripheria composita. et ratione $ \Psi $. . 3. Data summa vel differentia duarum peripheriarum et ratione $ \psi $. 1. 	"Viète, Responsorum liber VIII, page 36v, III. and page 38, 1, given the sum of arcs and the ratio of their secants Parapompe III: Given the sum or difference of two arcs and the ratio of their secants. "		
add_6782_f444	444	888	JS	23-Jul-12		Vieta. lib. 8. resp. pag. 36. b. III. et pag. 38. 1. data peripheria composita. et ratione $ \Psi $. . 3. Data summa vel differentia duarum peripheriarum et ratione $ \psi $. 1. 	"Viète, Responsorum liber VIII, page 36v, III. and page 38, 1, given the sum of arcs and the ratio of their secants Parapompe III: Given the sum or difference of two arcs and the ratio of their secants. "	I.1. peripheria utraque minor quadrante 	I.1.either arc is less than a quadrant 
add_6782_f444	444	888	JS	23-Jul-12		Vieta. lib. 8. resp. pag. 36. b. III. et pag. 38. 1. data peripheria composita. et ratione $ \Psi $. . 3. Data summa vel differentia duarum peripheriarum et ratione $ \psi $. 1. 	"Viète, Responsorum liber VIII, page 36v, III. and page 38, 1, given the sum of arcs and the ratio of their secants Parapompe III: Given the sum or difference of two arcs and the ratio of their secants. "	"Arcus $ ab $. Tangens $ ed $. Arcus $ bc $. Tangens $ eh $. $ ab = bi $ $ ic, differentia inter $ ab $ et $ bc $. Aggregatum tangentium $ ed + eh $. $ gh $, est differentia tangentium $ ik $ est dimidium arcus $ ic $. Ergo $ br $ est dimidium totius $ ac $ $ ks $ est complementum arcus $ br $. $ kn $ est tangens complementi $ bk $. $ kl $ est tangens arcus $ ik $, secans dimidij differentiæ $ ic $. Lineæ $ bh $ et $ en $ sit parallellæ "	"Arc $ ab $, tangent $ ed $. Arc $ bc $, tangens $ eh $. $ ab = bi $ $ ic, the difference between $ ab $ and $ bc $. Sum of the tangents $ ed + eh $. $ gh $ is the difference between the tangents $ ik $ is half the arc $ ic $. Therefore $ br $ is half the total $ ac $ $ ks $ is the complement of the arc $ br $. $ kn $ is the tangent of the complement $ bk $. $ kl $ is the tangent of the arc $ ik $, cutting half the difference $ ic $. The lines $ bh $ and $ en $ are parallel. "
add_6782_f444	444	888	JS	23-Jul-12		Vieta. lib. 8. resp. pag. 36. b. III. et pag. 38. 1. data peripheria composita. et ratione $ \Psi $. . 3. Data summa vel differentia duarum peripheriarum et ratione $ \psi $. 1. 	"Viète, Responsorum liber VIII, page 36v, III. and page 38, 1, given the sum of arcs and the ratio of their secants Parapompe III: Given the sum or difference of two arcs and the ratio of their secants. "	"for page 38. Given the sum of the arcs. $ ab = bi $ Triangula $ hde $ et $ exu $ sunt æquiangula Nam angulus $ eux $ est æqualis $ hed $ quia uterque est complementum anguli $ aeu $ Et manifestum est angulus $ edh $ esse æqualem angulo $ uxe $; Ergo tertius angulus $ eux $ æqualis est angulo $ ehd $. $ ua $, est prosinus complementi compositæ $ ax $, est prosinus secundæ. "	"parapompe pro pag. 38. Data peripheria Triangles $ hde $ and $ exu $ are equiangular For angle $ eux $ is equal to $ hed $, because either is the complement of angle $ aeu $, and it is obvious that angle $ edh $ is equal to angle $ uxe $; therefore a third of angle $ eux $ is equal to angle $ ehd $. $ ua $, is the tangent of the conplement of the sum. $ ax $, is the tangent of the second. "
add_6782_f444v	444v	889	JS	9-Nov-12	Blank page 				
add_6782_f445	445	890	JS	26-Jul-12	"At the end of Chapter XIX of Variorum responsorum liber VIII (1593), under the heading 'DATI SEXTI', Viète listed six propositions for finding either of two arcs given the sums of differences of the arcs and the ratio of their secants (Viete 1593d, Chapter 19, DATI SEXTI) . In the 1646 edition of Viète's Opera mathematica the six propositions are to be found on page 413 . On this folio Harriot examines Proposition I, part 2. "	"Vieta. lib. 8. resp. pag. 38. Data peripheria composita duarum peripheriarum, et ratione $ \psi $. "	"Viète, Responsorum liber VIII, page 38. Given an arc composed of two arcs, and the ratio of their secants. "		
add_6782_f445	445	890	JS	26-Jul-12		"Vieta. lib. 8. resp. pag. 38. Data peripheria composita duarum peripheriarum, et ratione $ \psi $. "	"Viète, Responsorum liber VIII, page 38. Given an arc composed of two arcs, and the ratio of their secants. "	composita maior utrusque minor 	the sum is greater or lesser than 
add_6782_f445	445	890	JS	26-Jul-12		"Vieta. lib. 8. resp. pag. 38. Data peripheria composita duarum peripheriarum, et ratione $ \psi $. "	"Viète, Responsorum liber VIII, page 38. Given an arc composed of two arcs, and the ratio of their secants. "	"triangula $ hed $ et $ efg $ sunt equiangula. nam $ feg $ æqualis $ ehd $, quia uterque est complementum anguli $ beg $. et anguli ad $ g $ et $ d $ sunt æquales propter similia trianguli $ adi $, et $ bgi $. "	"Triangles $ hed $ and $ efg $ are equiangular. For $ feg $ is equal to $ ehd $, because either is the complement of angle $ beg $; and the angles at $ g $ and $ d $ are equal because of similar triangles $ adi $ and $ bgi $. "
add_6782_f445	445	890	JS	26-Jul-12		"Vieta. lib. 8. resp. pag. 38. Data peripheria composita duarum peripheriarum, et ratione $ \psi $. "	"Viète, Responsorum liber VIII, page 38. Given an arc composed of two arcs, and the ratio of their secants. "	Non refert an $ ab $ sit minor vel maior quam $ bc $. 	It does not matter whether $ ab $ is less than or greater than $ bc $. 
add_6782_f445v	445v	891	JS	26-Jul-12	"Some rough work on Proposition III from the 'Dati sexti', in Chapter XIX of Viète's Variorum responsorum liber VIII (1593). The page number 36.b. is incorrect; it should be 38. b. For more work on this proposition see Add MS 6782 f. 444 . "	Vieta. respons. lib. 8. pag. 36. b. III. 	"Viète, Responsorum liber VIII, page 36v. "		
add_6782_f446	446	892	JS	26-Jul-12	"A continuation from Add MS 6782 f. 445 , of Harriot's work on the 'Dati sexti' from Chapter XIX of Viète's Variorum responsorum liber VIII (Viete 1593d, Chapter 19, DATI SEXTI) . Here he examines Proposition I, part 3, which he has divided into two parts, called 3 and 4, according to whether the minus or plus sign is taken in the final sentence of the statement. "	"Vieta. resp. lib. 8. pag. 38. 3. et 4. Data peripheria composita e duabus peripheriis, quarum transsinuosæ datam habeant rationem, dantur singulæ. "	"Viète, Responsorum liber VIII, page 38, Propositions 3 and 4. Given an arc composed of two arcs, whose secants are in a given ratio, each is given separately. "		
add_6782_f446	446	892	JS	26-Jul-12		"Vieta. resp. lib. 8. pag. 38. 3. et 4. Data peripheria composita e duabus peripheriis, quarum transsinuosæ datam habeant rationem, dantur singulæ. "	"Viète, Responsorum liber VIII, page 38, Propositions 3 and 4. Given an arc composed of two arcs, whose secants are in a given ratio, each is given separately. "	"$ abc $ peripheria composita $ ab $ prima minor quadrante $ bc $ secunda maior quadrante $ ed $ Transsinuosa $ ab $, primæ $ ec $ Transsinuosa $ bc $, secundæ "	"$ abc $ is the sum of the arcs $ ab $ is the first, less than a quadrant $ bc $ is the second, greater than a quadrant $ ed $ is the secant of $ ab $, the first $ ec $ is the secant of $ bc $, the second "
add_6782_f446	446	892	JS	26-Jul-12		"Vieta. resp. lib. 8. pag. 38. 3. et 4. Data peripheria composita e duabus peripheriis, quarum transsinuosæ datam habeant rationem, dantur singulæ. "	"Viète, Responsorum liber VIII, page 38, Propositions 3 and 4. Given an arc composed of two arcs, whose secants are in a given ratio, each is given separately. "	"1. Triangula $ deg $ et $ efo $ sunt æquiangula; propter parallelas $ bh $ et $ eo $. 2. Triangula $ hed $ et $ efm $ sunt æquiangula. nam $ ehd $ est complementum anguli $ beh $ inde æqualis angulo $ bek $, cui æqualis fit per constructionem $ fem $. anguli igitur $ fem $ et $ ehd $ sunt æquales et anguli $ hed $ et $ efm $ sunt æquales propter parallelas $ kf $ et $ eh $. Tertius ergo angulus $ edg $ est æqualis tertio $ fme $. 3. Arcus $ ab $ et $ nk $ sunt æquales. nam arcus $ ab $ est arcus $ ak - bk $, hoc est $ ak - kn $. 4. Triangula $ beh $ et $ keo $ sunt æqualia et æquiangula. "	"1. Triangles $ deg $ and $ efo $ are equiangular, because $ bh $ and $ eo $ are parallel. 2. Triangles $ hed $ and $ efm $ are equiangular, for $ ehd $ is the complement of angle $ beh $, thence equal to angle $ bek $, to which $ fem $ is equal by construction; therefore $ fem $ and $ ehd $ are equal, and angles $ hed $ et $ efm $ are equal because $ kf $ and $ eh $ are parallel. Therefore a third of angle $ edg $ is equal to a third of angle $ fme $. 3. Arcs $ ab $ and $ nk $ are equal, for arc $ ab $ is arc $ ak - bk $, that is, $ ak - kn $. 4. Triangles $ beh $ and $ keo $ are equal and equiangular. "
add_6782_f446	446	892	JS	26-Jul-12		"Vieta. resp. lib. 8. pag. 38. 3. et 4. Data peripheria composita e duabus peripheriis, quarum transsinuosæ datam habeant rationem, dantur singulæ. "	"Viète, Responsorum liber VIII, page 38, Propositions 3 and 4. Given an arc composed of two arcs, whose secants are in a given ratio, each is given separately. "	peripheria una minor altera maior quadrante 	"one of the arcs is less than, the other greater than a quadrant "
add_6782_f446v	446v	893	JS	9-Nov-12	Blank page 				
add_6782_f447	447	894	JS	26-Jul-12	"A continuation from Add MS 6782 f. 445 , and f. 445 , of Harriot's work on the 'Dati sexti' from Chapter XIX of Viète's Variorum responsorum liber VIII (Viete 1593d, Chapter 19, DATI SEXTI) . Here he examines Proposition II, part 1. "	Vieta. resp. lib. 8. pag. 38. Data differentia duarum perpheriarum et ratione 	"Viète, Responsorum liber VIII, page 38. Given the difference of two arcs, and the ratio of their secants. "		
add_6782_f447	447	894	JS	26-Jul-12		Vieta. resp. lib. 8. pag. 38. Data differentia duarum perpheriarum et ratione 	"Viète, Responsorum liber VIII, page 38. Given the difference of two arcs, and the ratio of their secants. "	1. differentia maior quadrante 	1. difference greater than a quadrant. 
add_6782_f447	447	894	JS	26-Jul-12		Vieta. resp. lib. 8. pag. 38. Data differentia duarum perpheriarum et ratione 	"Viète, Responsorum liber VIII, page 38. Given the difference of two arcs, and the ratio of their secants. "	$ ab $ una peripheria $ bc $ altera $ bi = ab $ $ ci $ differentia $ ik $ compl. differentiæ Triangula similia 	$ ab $ one arc $ bc $ the other $ bi = ab $ $ ci $ the difference $ ik $ complement of the difference Similar triangles 
add_6782_f447	447	894	JS	26-Jul-12		Vieta. resp. lib. 8. pag. 38. Data differentia duarum perpheriarum et ratione 	"Viète, Responsorum liber VIII, page 38. Given the difference of two arcs, and the ratio of their secants. "	primus terminus minor primus term maior 	the first term less the first term greater 
add_6782_f447v	447v	895	JS	9-Nov-12	Blank page 				
add_6782_f448	448	896	JS	26-Jul-12	"A continuation of Harriot's work on the 'Dati sexti' from Chapter XIX of Viète's Variorum responsorum liber VIII (Viete 1593d, Chapter 19, DATI SEXTI) . Here he examines Proposition II, part 2. "	Vieta. resp. lib. 8. pag. 38. Data differentia duarum perpheriarum et ratione 	"Viète, Responsorum liber VIII, page 38. Given the difference of two arcs, and the ratio of their secants. "		
add_6782_f448	448	896	JS	26-Jul-12		Vieta. resp. lib. 8. pag. 38. Data differentia duarum perpheriarum et ratione 	"Viète, Responsorum liber VIII, page 38. Given the difference of two arcs, and the ratio of their secants. "	"2. Differentia minor quadrante. peripheria una minor, altera maior quadrante "	"2. Difference less than a quadrant; one arc greater than a quadrant, the other less. "
add_6782_f448	448	896	JS	26-Jul-12		Vieta. resp. lib. 8. pag. 38. Data differentia duarum perpheriarum et ratione 	"Viète, Responsorum liber VIII, page 38. Given the difference of two arcs, and the ratio of their secants. "	"$ ab $ una peripheria minor quadrante $ bc $ altera peripheria maior quadrante $ bi = ab = km $ $ ci $ differentia, minor quadrante $ en $ et $ hf $ parallelæ Triangula similia "	"$ ab $ one arc, less than a quadrant $ bc $ the other arc, greater than a quadrant $ bi = ab = km $ $ ci $ the difference, less than a quadrant $ en $ and $ hf $ parallels Similar triangles "
add_6782_f448v	448v	897	JS	9-Nov-12	Blank page 				
add_6782_f449	449	898	JS	26-Jul-12	"A continuation of Harriot's work on the 'Dati sexti' from Chapter XIX of Viète's Variorum responsorum liber VIII (Viete 1593d, Chapter 19, DATI SEXTI) . Here he examines Proposition II, part 3. "	Vieta. pag. 38.b. resp. lib. 8. Data differentia duarum perpheriarum et ratione 	"Viète, page 38v, Responsorum liber VIII. Given the difference of two arcs, and the ratio of their secants. "		
